url,label
eastlakesupport.com/images/task/fixpay/,bad
eastlakesupport.com/images/nagel/fixpay/,bad
eastlakesupport.com/images/task/fixpay/index.php,bad
eastlakesupport.com/images/fix/fixpay/,bad
eastlakesupport.com/images/US/fox/dropbox/,bad
eastlakesupport.com/images/nagel/fixpay/index.php,bad
zzb.bz/vir7C,bad
armstrongchile.com/web2/wp-includes/levotex/index.htm,bad
estaterecipes.com/stat/language/newpp/index.htm,bad
eastlakesupport.com/images/fix/fixpay/index.php,bad
eastlakesupport.com/images/online/fixpay/index.php,bad
ateliergarylee.com/images/on.php,bad
breedcentral.com.au/kefty/e-mailprotected.htm,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,bad
eastlakesupport.com/images/US/fox/dropbox/index.php,bad
visualfactory.com.pl/images/dropbox/,bad
meyer.ship.intnet.mu/matt/file/g_doc/file_doc.php,bad
xjbctcky.com/images?app=com-d3&amp;us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index,bad
ladimoradidannunzio.it/media/system/pp3.php,bad
kontacto.com.mx/neweb/includes/emailupgrade.html?email=,bad
rwyoung.id.au/templates/redirect.htm,bad
hotelparadisopassogodi.it/media/system/ss1.php,bad
asian-tapas.com/css/maker/yahoo.html,bad
sos-ad.org/source/investment/docs/,bad
visualfactory.com.pl/images/dropbox/index.php,bad
yahootw.site44.com/yao/2.htm,bad
paytina.by//components/com_content/models/index.html,bad
yahootw.site44.com/yao/1.htm,bad
parkim.com.tr/images/white.htm,bad
elections.org.sz/modules/mod_articles_latest/tmpl/qew/sew.html,bad
bizzcityinfo.com/googledocfiles/pvalidate.html,bad
insurancewisconsin.biz/slider/feed,bad
tamplarie-lemnstratificat.ro/modules/mod_feed/tmpl/login/,bad
xjbctcky.com/Images/?app=com-d3&amp;ref=http://us.battle.net/d3/en,bad
ashleycarecenter.com/web_log/doc/document.php,bad
phan.thuchao.free.fr/Hao/Hao%20Contacts/Amis/Upload_Download_Amis/Files%20Upload%20Amis/re.html,bad
macnamania.com/wp-includes/pomo/mps.html,bad
macnamania.com/wp-includes/locations/fussball/fussball/media/a.html,bad
tamplarie-lemnstratificat.ro/xmlrpc/deduct/entry2/pdff/login/,bad
tamplarie-lemnstratificat.ro/xmlrpc/deduct/entry2/pdff/login,bad
nguyencong.com.vn/rss/redirect.htm,bad
kaleimailealii.org/wp-includes/js/tinymce/utils/Purchase/,bad
plazatoyota.net/oluwagidi/my.screenname.aol.htm,bad
niemiecki-tarnow.net/uploads/well.htm,bad
noptis.com.pt/site/modules/mod_login/acesso/,bad
niemiecki-tarnow.net/uploads/images/well.htm,bad
meyer.ship.intnet.mu/mm/gbg/Google_doc/file_doc.php,bad
mosedo.com/form.asp.htm,bad
mailnortonscans.com/nortcc778ujei882jfe21bc8irfe229811b/,bad
nepaltradefair.com/library/tinymce/sec_verify.html,bad
servandaeditora.com.br/noticias.php?id=6,bad
indianaprecisiongrinding.com/wp-admin/user/nw-logon.php,bad
propertiesinthailand.net/login.jsp.php,bad
guadalupecenters.org/sc/WebWiz/RTE/my_documents/my_files/2BB_index.htm,bad
robax.site.aplus.net/creating,bad
robax.site.aplus.net/creating/,bad
hyperbarichealingcenter.com/includes/js/jscalendar-1.0/lang/index.htm,bad
kaleimailealii.org/wp-includes/js/tinymce/utils/Purchase/googledrive.php?userid=,bad
help.ibexres.com/category/finance/feed/,bad
mantolama.biz.tr/hotmail.co.uk.html,bad
tamiya-color.com/9ine/A.html,bad
waaynet.com/g_doc/g_doc/g_doc/file_doc.php,bad
waaynet.com/g_doc/g_doc/g_doc/download_doc.php,bad
strataconsulting.com.au/wp-admin/js/dropbox/index.php,bad
view.s6.exacttarget.com/?j=feca17707c63047f&m=fe9812737562057877&ls=fdee15707c6d0c7477127474&l=fed215717662057c&s=fe2316737d6d0474701478&jb=ffcf14&ju=fe9117737c64017e72,bad
pano4you.vn/login/product-inquiry.html,bad
allora-tour.by/var/upload/media/tmp/made-in-china/made-in-china.html,bad
southavenrv.com/cache/,bad
serwer1374165.home.pl//radmaxweb/components/com_jnews/includes/jquery/aol.htm,bad
acut.it/wp-content/uploads/2014/12/2up/de/login/?webscr&cmd=_login-run&SESSION=9C1AvewaYAsZxui2lkikbd1bpD4xFqccm6D6q5vFEr7svZ0n48081Bj9ghy&dispatch=226d1f15ecd35f784d2a20c3ecf56d7ff81dee42585b3814de199b2e88757f5c9fdb62f932adf55af2c0e09e55861964,bad
angelhairdesignsbydawn.com/dpbx6,bad
tamplarie-lemnstratificat.ro/tmp/login,bad
kurdish-homes.com/backsensorer.se/wp-includes/js/jcrop/aol/index.htm,bad
tamplarie-lemnstratificat.ro/tmp/login/,bad
secretsofgoldennumbers.com/private/,bad
tamplarie-lemnstratificat.ro/templates/system/images/login/,bad
tamplarie-lemnstratificat.ro/templates/system/images/login,bad
link.12livevip.com/r/link/1cfe116ce09f0800II162380ce59cII943fII1080feII1623807d4d7II3,bad
serwer1374165.home.pl/radmaxweb/components/com_jnews/includes/openflashchart/aim.html,bad
bitmd.org/modules/mod_banners/tmpl/?cli=,bad
angelhairdesignsbydawn.com/dpbx3,bad
serwer1374165.home.pl/radmaxweb/components/com_jnews/includes/openflashchart/js/aol.htm,bad
vncpc.vn/upload/verify.html,bad
bitmd.org/modules/mod_banners/tmpl/?cli=&amp;//.php,bad
bitmd.org/modules/mod_banners/tmpl?cli=&amp;//.php,bad
soneart.ca/indexx.php,bad
bitmd.org/modules/mod_banners/tmpl/?cli=&//.php,bad
tanarkell.hu/onla/d5l3.htm,bad
waaynet.com/g_doc/g_doc/g_doc/,bad
videolusex.blogcu.com/index.html,bad
mid-island-granite.ca/midisln/ak193/mo.php,bad
mid-island-granite.ca/midisln/0198/mo.php,bad
href.li/?http://turtletours.org?DBX,bad
ecizone.co.za/images/jdownloads/gogdoc/,bad
ecizone.co.za/images/jdownloads/gogdoc,bad
ilink.me/181bf/,bad
ecizone.com/images/jdownloads/gogdoc,bad
zampones.vila-real.com/media/well.htm,bad
ilink.me/1821a,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/a3ab14da1868fad76e8a2585f5a47eef,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/0b1373436ac6a7b5e1c4ae7ac6b68f66,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/9f50505dd7e1d6250e555776b230b30a/,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/297705f441406e210d0d61ffffec5b3a/,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/297705f441406e210d0d61ffffec5b3a,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/256e8b1fe27d2637a051a7f564d6a4aa/,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/1884f85708b5e3675b2f1f9a4968dcc5/,bad
ecizone.co.za/images/jdownloads/gogdoc,bad
test.q2d.com.ua/wp-admin/css/Germany3.html,bad
alaskahort.com/joomla/libraries/phpmailer/language/update/798ac93f16045d80e4f5ca95f8b460cc/,bad
top2roues.com/nma/otpv.php,bad
top2roues.com/nma/,bad
top2roues.com/nma/index.html,bad
sa.com.br/lib/c/PayPal/?cmd=_home&dispatch=5885d80a13c0db1f8e&ee=8db3c0c1b08bd590c0a5d0b6d5fd090a,bad
ecizone.co.za/images/jdownloads/gogdoc/,bad
ecizone.com/images/jdownloads/gogdoc/,bad
ilink.me/181bf,bad
cfgd.com.ar/wp-includes/js/error.html,bad
sifinancial.com.au/ran,bad
ecizone.com/images/jdownloads/gogdoc/index.html,bad
mieorganizasyon.com/imagine/googledoc2,bad
serwer1374165.home.pl/radmaxweb/components/com_jnews/includes/calendar2/aol.htm,bad
mieorganizasyon.com/imagine/googledoc2/,bad
sifinancial.com.au/ran/,bad
darknightpress.org/sweet/loginerror.html,bad
darknightpress.org/sweet/login.php,bad
view.s6.exacttarget.com/?j=fec116797d6c047e&m=fe971273756c047877&ls=fdfc15707d620c7f75117171&l=fed415717463047c&s=fe261673716403747d1478&jb=ffcf14&ju=fe871772766d0c7a7d,bad
citynetinfotele.com/AOL_ion/update.htm,bad
citynetinfotele.com/code/update.htm,bad
top2roues.com/heji/,bad
tamplarie-lemnstratificat.ro/xmlrpc/includes/settlement/pdf/,bad
tamplarie-lemnstratificat.ro/xmlrpc/includes/settlement/pdf,bad
migao365.com/template/dropbox/ipad/index.php,bad
activative.co.uk/wp-content/t8sc/authUID.html?ssl=yes,bad
urologosdeveracruz.com/doc/doc/pvalidate.html,bad
tamplarie-lemnstratificat.ro/images/stories/obloane/login/,bad
tamplarie-lemnstratificat.ro/images/stories/obloane/login,bad
urologosdeveracruz.com/doc/doc/document.php,bad
mcacanal.cl/wp-admin/images/new/Aol,bad
mcacanal.cl/wp-admin/images/new/Aol/,bad
mcacanal.cl/wp-admin/images/new/Aol/index.html,bad
poppydog.com/prod/emailform.jsp,bad
warrenpolice.com/templates/beez5/html/Login.do/42C1J088GGEY7AND0/index.php,bad
lp.atrakcyjny-kredyt.pl/gotowkowe.htm,bad
cheapcolumbusproperties.com/gdocmolee,bad
cheapcolumbusproperties.com/gdocmolee/,bad
letiz.be/uploads/bnz.html,bad
tamplarie-lemnstratificat.ro/administrator/images/login/,bad
tamplarie-lemnstratificat.ro/administrator/images/login,bad
cheapcolumbusproperties.com/gdocmolee/index.html,bad
masinaspalatpiese.com/G/G/,bad
masinaspalatpiese.com/G/G,bad
biapomar.com/weblogin.html,bad
veetire.co.uk/magmi/plugins/extra/general/remoteagent/boa/sas/index.php,bad
mid-island-granite.ca/midisln/oo01,bad
mid-island-granite.ca/midisln/kil1,bad
mid-island-granite.ca/midisln/kil1/index.htm,bad
logiconfacility.com/advanced_bgimg_slideshow/images/eee/,bad
logiconfacility.com/advanced_bgimg_slideshow/images/eee,bad
erute.afoitseliou.gr/god/auth_acc.php,bad
ilamdocs.org/cli/ali.sign.html,bad
szalveta.com/myups/ind.htm,bad
foreverspringfl.com/gojeguya/tewl/1/oj/,bad
masinaspalatpiese.com/G/G,bad
afoitseliou.gr/erute/lekan/auth_acc.php,bad
startlife.arts.ro/hotmail.htm,bad
mid-island-granite.ca/midisln/kil1,bad
mid-island-granite.ca/midisln/kil1/,bad
mid-island-granite.ca/midisln/oo01/relatesecure.php,bad
mid-island-granite.ca/midisln/ak193/mo.php,bad
mid-island-granite.ca/midisln/10ds/Mickydereck3601_eby_gm.php,bad
mid-island-granite.ca/midisln/0198/mo.php,bad
wwqx121.com/public/googledrive/index.htm,bad
wwqx121.com/googledrive/index.htm,bad
masinaspalatpiese.com/G/G/,bad
thenewstrack.com/iTunes/48541caa965038b3acfe3283c356c4d2/,bad
radiatoare.com.ro/libraries/openid/Services/Gdocs,bad
fiestacaliente.com/file/images/tabs/login.jsp.htm,bad
condramagee.com/wp-includes/js/thickbox/payuk/dir/,bad
girlianda.kiev.ua/includes/js/tabs/logoyuu.asp.htm,bad
radiatoare.com.ro/libraries/openid/Services/Gdocs/,bad
website40.com/unc/view/,bad
condramagee.com/wp-includes/js/tinymce/langs/AUS/home,bad
website40.com/unc/view,bad
mpu-bereit.de/wp35/Authentificated/Payipal/Authentification/Pool=0/,bad
err.hc.ru/locked/?lightvoyage.ru&cmd=_home&dispatch=5885d80a13c0db1f8e&ee=5440f0e90878ac61671fb0de9058a6e8,bad
mid-island-granite.ca/midisln/kil1/index.htm,bad
grandimperial.com.my/v2/en/,bad
business-89-135-244-155.business.broadband.hu/Lkzhg12Abza/,bad
advancednet.lk/wp-admin/css/washz/gsko/navy/navy_index3.html,bad
maurizio.scuoladiparapendio.com/wp-content/themes/status/aliExp.php,bad
mail.szentgyorgyibaratikor.hu/Fgas1Za/,bad
mail.csopakapartman.hu/Hhjg219zaA/,bad
pontmost.hu/Iuwt17Za01/,bad
maurizio.scuoladiparapendio.com/wp-content/themes/status/Made-in-China.htm,bad
advancednet.lk/wp-admin/css/washz/hdii/navy/login.jsp.html,bad
advancednet.lk/wp-admin/css/washz/hdii/navy/login.jsp.html,bad
propertiesinthailand.net/Sign_in.html,bad
colwithinteriors.com/wp-content/upgrade/nabib/,bad
slplex.it/web/logs/files/66.249.93.1728/bloqueo/olb/Init.html,bad
slplex.it/web/logs/files/66.102.7.1762/bloqueo/olb/Init.html,bad
restaurant-les2ports.com/plugins/payment/ali/enquiry/confirmation/reload.htm,bad
ilcentralino.net/components/com_jce/yhoo9/image.htm,bad
ilcentralino.net/components/com_jce/yawhmail/acctupdate.html,bad
ww.jobs-corp.com/Dir/WebHosting/YahooMail/email.html,bad
5izh.com/public/js/kindeditor/attached/file/20150109/20150109144710_50069.html,bad
5izh.com/public/js/kindeditor/attached/file/20150109/20150109150059_41316.html,bad
cctrubiak.com/google/,bad
stantonchase.com.tr/NEW/Google/index.php.htm,bad
iaphd.org/zonasegura.bn.com.PE/BNweb/Inici0.htm,bad
bergamaliticaret.com.tr/administrator/components/com_banners/models/fields/index.htm,bad
serkanreklam.net/magrodecerdo/cardan/comptedeacheteur.html,bad
foreverspringfl.com/gojeguya/tewl/1/oj/index.htm,bad
pinsara.com/pictures/Match/,bad
smarturl.it/ic0j7j,bad
mirotapasaraya.com/administrator/components/com_media/hitee/updateY!.html,bad
reprise.com.tr/welcome/shares/greetings/index.html,bad
specialchild.ie/wp-includes/js/crop/yahoo_shopping_page&amp;.srcproduct=93433.html,bad
specialchild.ie/wp-includes/js/crop,bad
specialchild.ie/wp-includes/js/crop/,bad
facultyandstaffmailcleanup6.tripod.com/index.html,bad
itzcaliburmese.com/galleries/assets/images/html5.php,bad
foreverspringfl.com/gojeguya/tewl/5/oj/index.htm,bad
foreverspringfl.com/gojeguya/tewl/3/oj/index.htm,bad
ochoa.cc/900sek.survey.se/faktureringsinformation.php?secure&page=yes,bad
specialchild.ie/wp-includes/js/crop/yahoo_shopping_page&amp;.srcproduct=93433.html,bad
onearchives.org/wp-content/plugins/fancy-box/archive,bad
onearchives.org/wp-content/plugins/fancy-box/archive/,bad
stkipsetiabudhi.ac.id/library/index.php,bad
automotrizdelrio.com/gmailwebmail.html,bad
secure-your-id.connect-logs.9875274b45k54jl44.productinfomanagement.com/LOG-IN-Account/Us/websc.54900fead2568876621.Log_in4517900/PayPal/Secure/mpp/update/,bad
lettuceduit.com/dpbx/dpbx/index.php,bad
secure-your-id.connect-logs.9875274b45k54jl44.productinfomanagement.com/LOG-IN-Account/Us/websc.54900fead2568876621.Log_in4517900/PayPal/Secure/mpp/update,bad
vin-italy.com/kenny/update.htm,bad
3designcenter.com/blog/wp-admin/network/other/?urlreview=,bad
3designcenter.com/blog/wp-admin/network/other/,bad
3designcenter.com/blog/wp-admin/network/other/?urlreview,bad
view.s6.exacttarget.com/?j=fecf16767466017d&m=fe9912737562047b74&ls=fe01157077600c7c77117476&l=fed415707167047e&s=fe331672746c047e721475&jb=ffcf14&ju=fe83167770620d7473,bad
dongphuccaocap.net/images/android/private/index.html,bad
darkangelz.ca/forum/images/styles/G/,bad
feeds2.feedburner.com/Futurefed,bad
docfilefromme.pctoptancisi.com/newgdoc/,bad
matteopizzi.it/googledocs/index.htm,bad
boletoavulso2.locaweb.com.br/boleto/barcode/34198630900000089701752139486742938089352000,bad
argesogutma.com/000!!!!22mail.html,bad
dongphuccaocap.net/images/android/private/,bad
j.mp/ScaricaWoW,bad
dongphuccaocap.net/images/android/private/,bad
dircom.org/wells/c63228a590b7879e2cfbddad38c17e6c/,bad
iphonegeek.me/instructions/dlya-chajnikov/574-kak-sbrosit-parol-blokirovki-iphone-cherez-itunes-v-icloud-i-na-ustroystvah-s-dzheylbreykom.html,bad
dev.d2fkitchens.co.uk/dv.htm,bad
view.s6.exacttarget.com/?j=fec816757364007b&m=fe8a1273756d07757d&ls=fdfb157074630c7d7111727d&l=fec9157076620075&s=fe2b167275660274711c73&jb=ffcf14&ju=fe9416767c65017d71,bad
view.s6.exacttarget.com/?j=fec816757364007b&amp;m=fe8a1273756d07757d&amp;ls=fdfb157074630c7d7111727d&amp;l=fec9157076620075&amp;s=fe2b167275660274711c73&amp;jb=ffcf14&amp;ju=fe9416767c65017d71,bad
fondazionedefornaris.org/administrator/components/,bad
reardenmetalprep.com/audio/,bad
extraloucuratotal.com/iphone-5s-apple-32gb-com-tela-4/1956481.html,bad
extraloucuratotal.com/iphone-6-plus-apple-com-tela-55/2786991.html,bad
extraloucuratotal.com/iphone-6-apple-com-tela-47/2963311.html,bad
citron.pl/js/lib/ui-lightness/.b/index.html,bad
footage.latitude30.com.au/Gdocs/,bad
filmin.com.br/fonts/,bad
assumoto.fr/misc/home.htm,bad
icyte.com/system/snapshots/fs1/f/1/0/8/f10881fa769b1b69eb47747e7ac9b99177d3d4ea/index.html,bad
bigeasyconfections.com/wp-content/uploads/redirect.html,bad
stromscatering.se/temp/bilder/,bad
wildlogic.com/deactivation.request.accounts.mail.yahoo.revalidationserver.logonprvatedataconfirmationscreen.dataverification.code.hhgftyd5634dtgfhjfdrtreqrtg/,bad
boostyourparty.com/components/com_osemsc/models/01/others/passerror.php,bad
helmersorganic.ca/documents/_notes/realestate/realestate.htm,bad
otimafm.com.br/flashes/navyaccess/Navy/,bad
boostyourparty.com/plugins/jfbcprofiles/login.yahoo.htm,bad
helmersorganic.ca/documents/_notes/realestate/realestate.htm?urlreview=5f6255fd-bc91-42c7-afed-0b204a401f16,bad
helmersorganic.ca/documents/_notes/realestate/realestate.htm?urlreview=1a29761e-eba8-4164-bdf4-692a98ba4411,bad
eplace.co.il/js/a,bad
3designcenter.com/blog/wp-admin/network/other/?urlreview=c85d3b39-7768-42ad-837b-cc7469803d4c,bad
jugarpadel.com/language/account-login-shareing-docs/index2.php,bad
boostyourparty.com/components/com_osemsc/models/01/others/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
ezpass.gdocs.com/EZPass/EZPass.cfm?p_no=225449199140709,bad
niyas.com/FlickerView/Sign_in_to_Yahooo.aspx,bad
jedm.oauife.edu.ng/wp-admin/includes/Burns/madeinchina-pages.htm,bad
lada.websitewelcome.com/~indianag/update-account.paypal,bad
pub.autovelo.ro/wp-content/uploads/standardbak/standard/error.html/,bad
uppermississippirivervalleyava.org/Images/hon/,bad
uppermississippirivervalleyava.org/Images/ju/,bad
uppermississippirivervalleyava.org/Images/iuser,bad
uppermississippirivervalleyava.org/Images/wata/,bad
uppermississippirivervalleyava.org/Images/wata,bad
uppermississippirivervalleyava.org/Images/iuser/,bad
uppermississippirivervalleyava.org/Images/jus,bad
uppermississippirivervalleyava.org/Images/jus/,bad
uppermississippirivervalleyava.org/Images/ju/,bad
uppermississippirivervalleyava.org/Images/ju,bad
glamorous.hk/secure/signin.htm,bad
glamorous.hk/secure/signin.htm,bad
kfqcaw.com/images/newinf/yteras/hretas/dores/macab/minfod.html?iuterstea,bad
glamorous.hk/dpopbx/dpbx/dpbx/,bad
in7942.or.kr/popup/my.screenname.aol.com/login.htm,bad
worldlegionofpower.com/css/dropbox/dropbox/index.html,bad
204.12.8.250/CFIDE/administrator/datasources/ppl-login.html,bad
cache.nebula.phx3.secureserver.net/obj/Rjk2RkJDQ0M4MzNDREQ0MjQxNkY6YjNkYjQ3ZDE3OWY2NGI0ZDdkOTk3NDc1MTI0ZDllOTM6Ojo6,bad
cache.nebula.phx3.secureserver.net/obj/RjQ2RENDRjA2MEI5OTM3RkJCNzY6ZDEzYTg0YmRmOGQzZTc5OTBhZjgxNDllMjNmMTgzZmI6Ojo6,bad
cache.nebula.phx3.secureserver.net/obj/RDZBM0RBREIzM0FFQkE4Mjg2RUE6ZWFjNWYwM2JiZjM4YjU1MDk1NzFiOTZkMWFkZWQ4ODE6Ojo6,bad
cache.nebula.phx3.secureserver.net/obj/QkMyMThBNjg0RjJCRjg2Njc3OEM6YWY1ZDcwYjhhODdhZmQwZDgyZTdkOTUyMDlkY2YzODY6Ojo6,bad
cache.nebula.phx3.secureserver.net/obj/QjgyQjhFREYxRjkzRDVDQkQ2MTQ6MjU3YTI0OWIzY2ZlMzQwY2NkMDVmYzIxNjQ2YmFiZDk6Ojo6,bad
ibmrd.org/update/59289cb4fbb8cb1d78065604571a0833/Login.php?login=xmaqvvsmjds&Session=zqqp9is1aufluq5wzzcwmmnhhf42twpsnghvzav06bu13zw2y9ykul2c26ev35n,bad
lockingshields.org/wp-content/themes/public/,bad
lockingshields.org/wp-content/themes/public,bad
mali-dugi.tumblr.com/post/105704150710,bad
hammerco.biz/Home1/macosxpaypal,bad
pastehtml.com/view/cszad7j8e.html,bad
perfectmoney.is.l-acct.l-protection.l-enable.html.q-7.1r.t38.lv.3f.x9.d79.18b.de/%73%75%62/%77h%6Fi%73.p%68p?u=https%3A%2F%2Fperfectmoney.is%2F&amp;%61%63%63%6F%75%6E%74=%66%69%63%6B%65%6E&amp;%64%6F%6D%61%69%6E=%61%6B%74%71%69%72%6C%2E%63%6F%6D&amp;%61%63%74%69%6F%6E=%6C%6F%6F%6B%75%70&amp;u=https%3A%2F%2Fperfectmoney.is%2F,bad
dudleyfile-doc.dromedarisagencies.com/NEW_DIALOGUE/dipasteurkan/dihomogenkan/,bad
dudleyfile-doc.dromedarisagencies.com/NEW_DIALOGUE/dipasteurkan/dihomogenkan/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
ww.contactscorp.com/Dir/WebHosting/YahooMail/email.html,bad
ww.ispscorp.com/Dir/WebHosting/YahooMail/email.html,bad
mail.shop-corp.com/Dir/WebHosting/YahooMail/email.html,bad
mail.jewelry-corp.com/Dir/WebHosting/YahooMail/email.html,bad
mail.software-corp.com/Dir/WebHosting/YahooMail/email.html,bad
stkipsetiabudhi.ac.id/library/lib/lang/locale/Kolex/index.htm,bad
mx1.fun-corp.com/Dir/WebHosting/YahooMail/email.html,bad
screenshot-fr.iptwins.net/phantomsrc.php?url=https:/paypal.com,bad
thechrisomatic.com/properties,bad
thechrisomatic.com/properties/,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/,bad
mipueblotacos.com/Googledocs/account-login-shareing-docs/index2.php,bad
lockingshields.org/wp-content/themes/private/,bad
lockingshields.org/wp-content/themes/private/?,bad
lockingshields.org/wp-content/themes/private?,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/,bad
vin-italy.com/passss/yahuu.html,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/index.php,bad
iphonegeek.me/instructions/dlya-chajnikov/235-apple-id-3-sposoba-sozdaniya-uchetnoy-zapisi-apple-cherez-itunes-neposredstvenno-s-iphone-i-bez-kreditnoy-karty.html,bad
ersedu.com/joojhoo/yahoo/1/yahoo.html,bad
ersedu.com/joojhoo/yahoo/yahoo.html,bad
rthomasphotography.com/~rthomasp/ac/asb/asb/index.php,bad
vin-italy.com/olayemi/Index.html,bad
vin-italy.com/fred/Index.html,bad
vin-italy.com/Mary/Index.html,bad
itshelpdesknotice.tripod.com/adminnotice/,bad
pano4you.vn/Alibaba.com/product-inquiry.html,bad
toquitoshow.com/googledriveo/googledriveo/googledriveo/,bad
toquitoshow.com/googledriveo/googledriveo/googledriveo,bad
toquitoshow.com/investment/investment/investment/,bad
toquitoshow.com/investment/investment/investment,bad
argesogutma.com/acctermination00.html,bad
grupocontableasesores.com/Connections/loginAlibaba.php,bad
grupocontableasesores.com/Connections/loginAlibaba.php?userid=abuse@partyflops.com,bad
gminairodzina.pl/newpp/index.htm,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid_JeHJOXK0IDw_JOXK0IDD&amp;userid=,bad
gminairodzina.pl/wp-content/themes/g_doc/g_doc/index.php,bad
ciervos.cl/Ads/google/index.php.htm,bad
msw8r99ij3.site.aplus.net/newdoc,bad
broadwaychange.cz/images/banners/dl.dropbox,bad
avantiklima.com/y7nw.htm,bad
iex.cl/image/verification/online.htm,bad
azotatdeamoniu.ro/googledocss/s/indexpage.htm,bad
exchangemails.tripod.com/,bad
serviciodecorreo001040.tripod.com/serv1/,bad
url7.me/mwVk1,bad
ossrc.com/manage/images/hostingchemistry/,bad
chateau-de-crevecoeur.com/en/coord.php,bad
tomlawton.com/wp-content/uploads/2012/10/dropbox.htm,bad
maisvantagens.credicard.com.br.ercan.com.br/index.php?pagina=participe,bad
mail.tv-corp.com/Dir/WebHosting/YahooMail/email.html,bad
sametel.com.vn/vi/includes/js/tabs/nternetisyourbestchoiceforphoto/armstrongonewi.html,bad
autopalmeira.com.br/components/com_users/logon.asp.htm,bad
group.ami.police.free.fr/modules/mod_docman_lister/OJGFDFDFGG/obonle.asp.htm,bad
gallois.fondation.free.fr/Re-Validate.html,bad
tracopay.com/wp-includes/wp-safe.php,bad
mailstar.hi2.ro/yahoo.html,bad
imakmj.com/resume/yahoo.htm,bad
paypal2112.ucoz.com/,bad
w107fm.com/wp-admin/css/web/bt.com/clients/index.html,bad
request30.persiangig.com/yaoo.htm,bad
farieinvestments.com/invest.shtml,bad
songvangproduction.com.vn/images/phocagallery/Films/Phim-DuongHoangLacBuoc/thumbs/css.html,bad
ocbc.org.au/wp-content/uploads/2010/hotmail.html,bad
plan-eng.com/wp-content/themes/beach/languages/hp128.hostpapa.com.html,bad
plan-eng.com/wp-content/themes/beach/languages/hp128.hostpapa.com.html,bad
getthedata.org/account/yahoo/signin/,bad
hawacom.vn/wp-includes/wp.php,bad
153284594738391.statictab.com/2506080?signed_request=vLSGIn9-mAPLo6LyP7j3KlFSRK21rVpIY43KPlBTDWI.eyJhbGdvcml0aG0iOiJITUFDLVNIQTI1NiIsImlzc3VlZF9hdCI6MTQxNjU0NDIzNywicGFnZSI6eyJpZCI6IjQ2MDk4ODc5NzI3ODA2NyIsImFkbWluIjpmYWxzZSwibGlrZWQiOnRydWV9LCJ1c,bad
lemo.ir/Class/redirect.htm,bad
argesas.com/cgi-it/xfile.php?ebay.it,bad
helmersorganic.ca/documents/_notes/realestate/realestate.htm,bad
lycee-kastler.com/wp-content/uploads/trulia/index.htm,bad
ocbc.org.au/wp-content/uploads/2010/hotmail.html,bad
globaltradeinc.yolasite.com/contact.php,bad
flashwand.com/redirect.paypal.com.transaction-B3A3229A.703707052013/d41d8cd98f08ecf8427e1a0b204e9800998ecff44c4e7623dec8427e1a1e63691308f2f44c4e7623deca4c2f6983f28ecf8427e1a8f44c4e7623dec80d32e29c84023a56f44c4e7623dec4a9a9300/13,bad
happinesshouses.com/images/digits/pdf/,bad
happinesshouses.com/images/digits/pdf,bad
imakmj.com/images/old/css/yahoo.htm,bad
